t,d,lon_velocity
2.7,0.0007163441799299,5.040947982703742
2.7,0.0007231932896003,5.064058433180327
2.7,0.0007292903403929,5.087184637751058
2.7,0.0007345791608733,5.110324178668263
2.7,0.0007390558464231,5.133475265455674
2.7,0.0007427539038168,5.156636330449361
2.7,0.000745731995987,5.179807036393653
2.7,0.0007480640868646,5.202984942144101
2.7,0.0007498317364833,5.226169862591971
2.7,0.0007511182722961,5.249360038420319
2.7,0.0007520045576183,5.27255390033757
2.7,0.0007518597730886,5.295751618072299
2.7,0.0007517597487002,5.318951854640291
2.7,0.0,3.764029861763995
2.7,0.0,3.7809010476507705
2.7,0.0,3.786175988134688
2.7,0.0,3.781521717467792
2.7,0.000732962243485,5.346495742801612
